nd_id,ca_id,dmnd_pf_id,grid_losses,grid_losses_absolute,dmnd_sum,dmnd_sum_yr2020,dmnd_sum_yr2025,dmnd_sum_yr2030,dmnd_sum_yr2035,dmnd_sum_yr2040,dmnd_sum_yr2045,dmnd_sum_yr2050,vc_dmnd_flex
56,5.0,262,0.0,0.0,0.0,7761.464293475702,15522.928586951404,23284.392880427105,31045.857119572553,38807.32141304826,46568.78570652396,54330.24999999966,0.0
57,5.0,263,0.0,0.0,0.0,9459.23572374504,18918.47144749008,28377.707171235117,37836.9428287655,47296.178552510544,56755.414276255586,66214.65000000062,0.0
58,5.0,264,0.0,0.0,0.0,4529.650004529634,9059.300009059269,13588.950013588901,18118.599986410984,22648.24999094062,27177.899995470252,31707.549999999886,0.0
59,0.0,337,0.0,0.0,2490.9043739809836,2346.077142686737,2201.24991139249,2056.4226800982433,1911.5954488039965,1896.9110703915956,1882.2266919791948,1867.5423135667938,0.0
60,0.0,338,0.0,0.0,9812.641603387696,9242.110783358625,8671.579963329552,8101.049143300481,7530.518323271409,7472.670842639656,7414.823362007903,7356.97588137615,0.0
61,0.0,339,0.0,0.0,7552.4174947977945,7113.301595056659,6674.185695315522,6235.069795574385,5795.95389583325,5751.43088741089,5706.907878988531,5662.384870566171,0.0
62,0.0,340,0.0,0.0,15806.707551304544,14887.66717607143,13968.626800838316,13049.586425605201,12130.546050372088,12037.36235469831,11944.178659024534,11850.994963350757,0.0
63,0.0,341,0.0,0.0,24928.6566103301,23479.24395745133,22029.83130457256,20580.418651693784,19131.005998815013,18984.046592905004,18837.087186994995,18690.127781084986,0.0
64,0.0,342,0.0,0.0,11652.732439725776,10975.214268459751,10297.696097193726,9620.177925927703,8942.659754661678,8873.964571309492,8805.269387957307,8736.574204605122,0.0
65,0.0,343,0.0,0.0,19124.151376160095,18012.22675810069,16900.302140041284,15788.377521981874,14676.452903922469,14563.712214814941,14450.971525707411,14338.230836599883,0.0
66,0.0,344,0.0,0.0,838.5004495752162,789.7479965226423,740.9955434700684,692.2430904174944,643.4906373649205,638.5475098690813,633.6043823732422,628.6612548774029,0.0
67,0.0,345,0.0,0.0,48363.23948308715,45551.283253887654,42739.327024688166,39927.37079548868,37115.41456628918,36830.303617335245,36545.192668381314,36260.08171942738,0.0
68,0.0,346,0.0,0.0,3727.6659349935817,3510.930382158136,3294.1948293226906,3077.459276487245,2860.7237236517994,2838.7483890077883,2816.773054363777,2794.797719719766,0.0
69,0.0,347,0.0,0.0,56703.725700218754,53406.83334135788,50109.940982497006,46813.04862363613,43516.15626477526,43181.87648500022,42847.59670522519,42513.31692545015,0.0
70,0.0,348,0.0,0.0,11858.115422753197,11168.655785930523,10479.196149107851,9789.736512285177,9100.276875462503,9030.3709184356,8960.464961408697,8890.559004381794,0.0
71,0.0,349,0.0,0.0,31555.376910183517,29137.14385863003,26718.910807076543,24300.677755523055,21882.444703969566,21514.940914641687,21147.437125313812,20779.933335985934,0.0
72,0.0,350,0.0,0.0,24747.02609782426,22850.548150254494,20954.07020268473,19057.59225511496,17161.114307545195,16872.902701281302,16584.691095017413,16296.479488753523,0.0
73,0.0,351,0.0,0.0,16907.951880091085,15612.21809161851,14316.484303145937,13020.750514673364,11725.016726200789,11528.101430167624,11331.18613413446,11134.270838101294,0.0
74,0.0,352,0.0,0.0,6670.207848411368,6159.039272429178,5647.870696446987,5136.702120464795,4625.533544482605,4547.850217584844,4470.166890687085,4392.483563789324,0.0
75,0.0,353,0.0,0.0,27361.64741711256,25264.79906326953,23167.9507094265,21071.102355583473,18974.254001740443,18655.591697795746,18336.929393851053,18018.267089906356,0.0
76,0.0,354,0.0,0.0,19522.806877233274,18026.68477468328,16530.56267213328,15034.440569583287,13538.318467033292,13310.949751833947,13083.581036634603,12856.212321435258,0.0
77,0.0,355,0.0,0.0,5939.017288462349,5483.883193832906,5028.749099203462,4573.615004574018,4118.480909944575,4049.3132570084013,3980.145604072228,3910.9779511360543,0.0
78,0.0,356,0.0,0.0,16130.20677006805,14894.0751513333,13657.943532598549,12421.811913863798,11185.680295129046,10997.822861908873,10809.9654286887,10622.107995468526,0.0
79,0.0,357,0.0,0.0,2449.8458261148726,2262.1029205307073,2074.360014946542,1886.6171093623766,1698.8742037782113,1670.342533029073,1641.8108622799346,1613.2791915307962,0.0
80,0.0,358,0.0,0.0,12203.23806831628,11268.048046128508,10332.858023940735,9397.668001752962,8462.47797956519,8320.355252115554,8178.232524665919,8036.109797216283,0.0
81,0.0,359,0.0,0.0,17238.81011319693,15917.721143040028,14596.632172883124,13275.543202726221,11954.454232569318,11753.685658068176,11552.917083567036,11352.148509065893,0.0
82,0.0,360,0.0,0.0,6665.888462259696,6155.050900620452,5644.213338981209,5133.375777341966,4622.538215702722,4544.905193727094,4467.272171751467,4389.6391497758395,0.0
